,date,location,new_cases,new_deaths,total_cases,total_deaths
6360,2020-04-12,Kazakhstan,40,0,880,10
6361,2020-04-13,Kazakhstan,81,0,961,10
6362,2020-04-14,Kazakhstan,218,4,1179,14
6363,2020-04-15,Kazakhstan,88,0,1267,14
6364,2020-04-16,Kazakhstan,64,2,1331,16
6365,2020-04-17,Kazakhstan,139,1,1470,17
6366,2020-04-18,Kazakhstan,121,0,1591,17
6367,2020-04-19,Kazakhstan,63,0,1654,17
6368,2020-04-20,Kazakhstan,81,2,1735,19
6369,2020-04-21,Kazakhstan,214,0,1949,19
6370,2020-04-22,Kazakhstan,76,0,2025,19
6371,2020-04-23,Kazakhstan,166,0,2191,19
6372,2020-03-14,Kenya,1,0,1,0
6373,2020-03-15,Kenya,0,0,1,0
6374,2020-03-16,Kenya,2,0,3,0
6375,2020-03-17,Kenya,0,0,3,0
6376,2020-03-18,Kenya,1,0,4,0
6377,2020-03-19,Kenya,3,0,7,0
6378,2020-03-20,Kenya,0,0,7,0
6379,2020-03-21,Kenya,0,0,7,0
6380,2020-03-22,Kenya,0,0,7,0
6381,2020-03-23,Kenya,8,0,15,0
6382,2020-03-24,Kenya,1,0,16,0
6383,2020-03-25,Kenya,9,0,25,0
6384,2020-03-26,Kenya,0,0,25,0
6385,2020-03-27,Kenya,6,1,31,1
6386,2020-03-28,Kenya,0,0,31,1
6387,2020-03-29,Kenya,7,0,38,1
6388,2020-03-30,Kenya,4,0,42,1
6389,2020-03-31,Kenya,8,0,50,1
6390,2020-04-01,Kenya,9,0,59,1
6391,2020-04-02,Kenya,22,0,81,1
6392,2020-04-03,Kenya,29,2,110,3
6393,2020-04-04,Kenya,12,1,122,4
6394,2020-04-05,Kenya,4,0,126,4
6395,2020-04-06,Kenya,16,0,142,4
6396,2020-04-07,Kenya,16,0,158,4
6397,2020-04-08,Kenya,14,2,172,6
6398,2020-04-09,Kenya,7,0,179,6
6399,2020-04-10,Kenya,5,1,184,7
6400,2020-04-11,Kenya,5,0,189,7
6401,2020-04-12,Kenya,2,0,191,7
6402,2020-04-13,Kenya,6,1,197,8
6403,2020-04-14,Kenya,11,1,208,9
6404,2020-04-15,Kenya,8,0,216,9
6405,2020-04-16,Kenya,9,1,225,10
6406,2020-04-17,Kenya,9,1,234,11
6407,2020-04-18,Kenya,12,0,246,11
6408,2020-04-19,Kenya,16,1,262,12
6409,2020-04-20,Kenya,8,2,270,14
6410,2020-04-21,Kenya,11,0,281,14
6411,2020-04-22,Kenya,0,0,281,14
6412,2020-04-23,Kenya,22,0,303,14
6413,2020-03-16,Kosovo,2,0,2,0
6414,2020-03-17,Kosovo,0,0,2,0
6415,2020-03-18,Kosovo,17,0,19,0
6416,2020-03-19,Kosovo,0,0,19,0
6417,2020-03-20,Kosovo,2,0,21,0
6418,2020-03-21,Kosovo,3,0,24,0
6419,2020-03-22,Kosovo,0,0,24,0
6420,2020-03-23,Kosovo,7,1,31,1
6421,2020-03-24,Kosovo,30,0,61,1
6422,2020-03-25,Kosovo,2,0,63,1
6423,2020-03-26,Kosovo,8,0,71,1
6424,2020-03-27,Kosovo,8,0,79,1
6425,2020-03-28,Kosovo,7,0,86,1
6426,2020-03-29,Kosovo,2,0,88,1
6427,2020-03-30,Kosovo,3,0,91,1
6428,2020-03-31,Kosovo,15,0,106,1
6429,2020-04-01,Kosovo,6,0,112,1
6430,2020-04-02,Kosovo,0,0,112,1
6431,2020-04-03,Kosovo,13,0,125,1
6432,2020-04-04,Kosovo,1,0,126,1
6433,2020-04-05,Kosovo,6,0,132,1
6434,2020-04-06,Kosovo,8,0,140,1
6435,2020-04-07,Kosovo,5,2,145,3
6436,2020-04-08,Kosovo,39,2,184,5
6437,2020-04-09,Kosovo,0,0,184,5
6438,2020-04-10,Kosovo,43,2,227,7
6439,2020-04-11,Kosovo,23,0,250,7
6440,2020-04-12,Kosovo,33,0,283,7
6441,2020-04-13,Kosovo,79,0,362,7
6442,2020-04-14,Kosovo,15,1,377,8
6443,2020-04-15,Kosovo,10,0,387,8
6444,2020-04-16,Kosovo,36,1,423,9
6445,2020-04-17,Kosovo,26,2,449,11
6446,2020-04-18,Kosovo,31,1,480,12
6447,2020-04-19,Kosovo,30,0,510,12
6448,2020-04-20,Kosovo,0,0,510,12
6449,2020-04-21,Kosovo,88,3,598,15
6450,2020-04-22,Kosovo,6,3,604,18
6451,2020-04-23,Kosovo,26,0,630,18
6452,2019-12-31,Kuwait,0,0,0,0
6453,2020-01-01,Kuwait,0,0,0,0
6454,2020-01-02,Kuwait,0,0,0,0
6455,2020-01-03,Kuwait,0,0,0,0
6456,2020-01-04,Kuwait,0,0,0,0
6457,2020-01-05,Kuwait,0,0,0,0
6458,2020-01-06,Kuwait,0,0,0,0
6459,2020-01-07,Kuwait,0,0,0,0
6460,2020-01-08,Kuwait,0,0,0,0
6461,2020-01-09,Kuwait,0,0,0,0
6462,2020-01-10,Kuwait,0,0,0,0
6463,2020-01-11,Kuwait,0,0,0,0
6464,2020-01-12,Kuwait,0,0,0,0
6465,2020-01-13,Kuwait,0,0,0,0
6466,2020-01-14,Kuwait,0,0,0,0
6467,2020-01-15,Kuwait,0,0,0,0
6468,2020-01-16,Kuwait,0,0,0,0
6469,2020-01-17,Kuwait,0,0,0,0
6470,2020-01-18,Kuwait,0,0,0,0
6471,2020-01-19,Kuwait,0,0,0,0
6472,2020-01-20,Kuwait,0,0,0,0
6473,2020-01-21,Kuwait,0,0,0,0
6474,2020-01-22,Kuwait,0,0,0,0
6475,2020-01-23,Kuwait,0,0,0,0
6476,2020-01-24,Kuwait,0,0,0,0
6477,2020-01-25,Kuwait,0,0,0,0
6478,2020-01-26,Kuwait,0,0,0,0
6479,2020-01-27,Kuwait,0,0,0,0
6480,2020-01-28,Kuwait,0,0,0,0
6481,2020-01-29,Kuwait,0,0,0,0
6482,2020-01-30,Kuwait,0,0,0,0
6483,2020-01-31,Kuwait,0,0,0,0
6484,2020-02-01,Kuwait,0,0,0,0
6485,2020-02-02,Kuwait,0,0,0,0
6486,2020-02-03,Kuwait,0,0,0,0
6487,2020-02-04,Kuwait,0,0,0,0
6488,2020-02-05,Kuwait,0,0,0,0
6489,2020-02-06,Kuwait,0,0,0,0
6490,2020-02-07,Kuwait,0,0,0,0
6491,2020-02-08,Kuwait,0,0,0,0
6492,2020-02-09,Kuwait,0,0,0,0
6493,2020-02-10,Kuwait,0,0,0,0
6494,2020-02-11,Kuwait,0,0,0,0
6495,2020-02-12,Kuwait,0,0,0,0
6496,2020-02-13,Kuwait,0,0,0,0
6497,2020-02-14,Kuwait,0,0,0,0
6498,2020-02-15,Kuwait,0,0,0,0
6499,2020-02-16,Kuwait,0,0,0,0
6500,2020-02-17,Kuwait,0,0,0,0
6501,2020-02-18,Kuwait,0,0,0,0
6502,2020-02-19,Kuwait,0,0,0,0
6503,2020-02-20,Kuwait,0,0,0,0
6504,2020-02-21,Kuwait,0,0,0,0
6505,2020-02-22,Kuwait,0,0,0,0
6506,2020-02-23,Kuwait,0,0,0,0
6507,2020-02-24,Kuwait,3,0,3,0
6508,2020-02-25,Kuwait,2,0,5,0
6509,2020-02-26,Kuwait,6,0,11,0
6510,2020-02-27,Kuwait,15,0,26,0
6511,2020-02-28,Kuwait,17,0,43,0
6512,2020-02-29,Kuwait,2,0,45,0
6513,2020-03-01,Kuwait,0,0,45,0
6514,2020-03-02,Kuwait,1,0,46,0
6515,2020-03-03,Kuwait,10,0,56,0
6516,2020-03-06,Kuwait,2,0,58,0
6517,2020-03-08,Kuwait,3,0,61,0
6518,2020-03-09,Kuwait,3,0,64,0
6519,2020-03-10,Kuwait,1,0,65,0
6520,2020-03-11,Kuwait,4,0,69,0
6521,2020-03-12,Kuwait,3,0,72,0
6522,2020-03-13,Kuwait,8,0,80,0
6523,2020-03-14,Kuwait,20,0,100,0
6524,2020-03-15,Kuwait,4,0,104,0
6525,2020-03-16,Kuwait,8,0,112,0
6526,2020-03-17,Kuwait,11,0,123,0
6527,2020-03-18,Kuwait,7,0,130,0
6528,2020-03-19,Kuwait,12,0,142,0
6529,2020-03-20,Kuwait,6,0,148,0
6530,2020-03-21,Kuwait,11,0,159,0
6531,2020-03-22,Kuwait,17,0,176,0
6532,2020-03-23,Kuwait,12,0,188,0
6533,2020-03-24,Kuwait,1,0,189,0
6534,2020-03-25,Kuwait,2,0,191,0
6535,2020-03-26,Kuwait,4,0,195,0
6536,2020-03-27,Kuwait,13,0,208,0
6537,2020-03-28,Kuwait,17,0,225,0
6538,2020-03-29,Kuwait,10,0,235,0
6539,2020-03-30,Kuwait,20,0,255,0
6540,2020-03-31,Kuwait,11,0,266,0
6541,2020-04-01,Kuwait,23,0,289,0
6542,2020-04-02,Kuwait,28,0,317,0
6543,2020-04-03,Kuwait,25,0,342,0
6544,2020-04-04,Kuwait,0,0,342,0
6545,2020-04-05,Kuwait,137,1,479,1
6546,2020-04-06,Kuwait,77,0,556,1
6547,2020-04-07,Kuwait,109,0,665,1
6548,2020-04-08,Kuwait,78,0,743,1
6549,2020-04-09,Kuwait,112,0,855,1
6550,2020-04-10,Kuwait,55,0,910,1
6551,2020-04-11,Kuwait,83,0,993,1
6552,2020-04-12,Kuwait,161,0,1154,1
6553,2020-04-13,Kuwait,80,0,1234,1
6554,2020-04-14,Kuwait,66,1,1300,2
6555,2020-04-15,Kuwait,55,1,1355,3
6556,2020-04-16,Kuwait,50,0,1405,3
6557,2020-04-17,Kuwait,119,0,1524,3
6558,2020-04-18,Kuwait,134,2,1658,5
6559,2020-04-19,Kuwait,94,1,1752,6
6560,2020-04-20,Kuwait,163,1,1915,7
6561,2020-04-21,Kuwait,80,2,1995,9
6562,2020-04-22,Kuwait,85,2,2080,11
6563,2020-04-23,Kuwait,168,2,2248,13
6564,2020-03-19,Kyrgyzstan,3,0,3,0
6565,2020-03-20,Kyrgyzstan,3,0,6,0
6566,2020-03-21,Kyrgyzstan,0,0,6,0
6567,2020-03-22,Kyrgyzstan,8,0,14,0
6568,2020-03-23,Kyrgyzstan,0,0,14,0
6569,2020-03-24,Kyrgyzstan,2,0,16,0
6570,2020-03-25,Kyrgyzstan,26,0,42,0
6571,2020-03-26,Kyrgyzstan,2,0,44,0
6572,2020-03-27,Kyrgyzstan,0,0,44,0
6573,2020-03-28,Kyrgyzstan,14,0,58,0
6574,2020-03-29,Kyrgyzstan,26,0,84,0
6575,2020-03-30,Kyrgyzstan,0,0,84,0
6576,2020-03-31,Kyrgyzstan,0,0,84,0
6577,2020-04-01,Kyrgyzstan,23,0,107,0
6578,2020-04-02,Kyrgyzstan,5,1,112,1
6579,2020-04-03,Kyrgyzstan,13,0,125,1
6580,2020-04-04,Kyrgyzstan,19,0,144,1
6581,2020-04-05,Kyrgyzstan,0,0,144,1
6582,2020-04-06,Kyrgyzstan,72,3,216,4
6583,2020-04-07,Kyrgyzstan,12,0,228,4
6584,2020-04-08,Kyrgyzstan,42,0,270,4
6585,2020-04-09,Kyrgyzstan,10,0,280,4
6586,2020-04-10,Kyrgyzstan,18,1,298,5
6587,2020-04-11,Kyrgyzstan,41,0,339,5
6588,2020-04-12,Kyrgyzstan,38,0,377,5
6589,2020-04-13,Kyrgyzstan,42,0,419,5
6590,2020-04-14,Kyrgyzstan,11,0,430,5
6591,2020-04-15,Kyrgyzstan,19,0,449,5
6592,2020-04-16,Kyrgyzstan,17,0,466,5
6593,2020-04-17,Kyrgyzstan,23,0,489,5
6594,2020-04-18,Kyrgyzstan,17,0,506,5
6595,2020-04-19,Kyrgyzstan,48,0,554,5
6596,2020-04-20,Kyrgyzstan,14,2,568,7
6597,2020-04-21,Kyrgyzstan,22,0,590,7
6598,2020-04-22,Kyrgyzstan,22,0,612,7
6599,2020-04-23,Kyrgyzstan,19,1,631,8
6600,2020-03-25,Laos,2,0,2,0
6601,2020-03-26,Laos,0,0,2,0
6602,2020-03-27,Laos,4,0,6,0
6603,2020-03-28,Laos,0,0,6,0
6604,2020-03-29,Laos,0,0,6,0
6605,2020-03-30,Laos,0,0,6,0
6606,2020-03-31,Laos,3,0,9,0
6607,2020-04-01,Laos,0,0,9,0
6608,2020-04-02,Laos,1,0,10,0
6609,2020-04-03,Laos,0,0,10,0
6610,2020-04-04,Laos,0,0,10,0
6611,2020-04-05,Laos,0,0,10,0
6612,2020-04-06,Laos,1,0,11,0
6613,2020-04-07,Laos,1,0,12,0
6614,2020-04-08,Laos,0,0,12,0
6615,2020-04-09,Laos,3,0,15,0
6616,2020-04-10,Laos,1,0,16,0
6617,2020-04-11,Laos,0,0,16,0
6618,2020-04-12,Laos,2,0,18,0
6619,2020-04-13,Laos,1,0,19,0
6620,2020-04-14,Laos,0,0,19,0
6621,2020-04-15,Laos,0,0,19,0
6622,2020-04-16,Laos,0,0,19,0
6623,2020-04-17,Laos,0,0,19,0
6624,2020-04-18,Laos,0,0,19,0
6625,2020-04-19,Laos,0,0,19,0
6626,2020-04-20,Laos,0,0,19,0
6627,2020-04-21,Laos,0,0,19,0
6628,2020-04-22,Laos,0,0,19,0
6629,2020-04-23,Laos,0,0,19,0
6630,2020-03-03,Latvia,1,0,1,0
6631,2020-03-08,Latvia,1,0,2,0
6632,2020-03-09,Latvia,1,0,3,0
6633,2020-03-10,Latvia,3,0,6,0
6634,2020-03-11,Latvia,2,0,8,0
6635,2020-03-12,Latvia,2,0,10,0
6636,2020-03-13,Latvia,6,0,16,0
6637,2020-03-14,Latvia,3,0,19,0
6638,2020-03-15,Latvia,7,0,26,0
6639,2020-03-16,Latvia,5,0,31,0
6640,2020-03-17,Latvia,5,0,36,0
6641,2020-03-18,Latvia,25,0,61,0
6642,2020-03-19,Latvia,10,0,71,0
6643,2020-03-20,Latvia,15,0,86,0
6644,2020-03-21,Latvia,25,0,111,0
6645,2020-03-22,Latvia,13,0,124,0
6646,2020-03-23,Latvia,15,0,139,0
6647,2020-03-24,Latvia,41,0,180,0
6648,2020-03-25,Latvia,17,0,197,0
6649,2020-03-26,Latvia,24,0,221,0
6650,2020-03-27,Latvia,23,0,244,0
6651,2020-03-28,Latvia,36,0,280,0
6652,2020-03-29,Latvia,25,0,305,0
6653,2020-03-30,Latvia,71,0,376,0
6654,2020-03-31,Latvia,0,0,376,0
6655,2020-04-01,Latvia,22,0,398,0
6656,2020-04-02,Latvia,48,0,446,0
6657,2020-04-03,Latvia,12,0,458,0
6658,2020-04-04,Latvia,35,1,493,1
6659,2020-04-05,Latvia,16,0,509,1
6660,2020-04-06,Latvia,24,0,533,1
6661,2020-04-07,Latvia,9,0,542,1
6662,2020-04-08,Latvia,6,1,548,2
6663,2020-04-09,Latvia,29,0,577,2
6664,2020-04-10,Latvia,12,0,589,2
6665,2020-04-11,Latvia,23,0,612,2
6666,2020-04-12,Latvia,18,1,630,3
6667,2020-04-13,Latvia,21,2,651,5
6668,2020-04-14,Latvia,4,0,655,5
6669,2020-04-15,Latvia,2,0,657,5
6670,2020-04-16,Latvia,9,0,666,5
6671,2020-04-17,Latvia,9,0,675,5
6672,2020-04-18,Latvia,7,0,682,5
6673,2020-04-19,Latvia,30,0,712,5
6674,2020-04-20,Latvia,15,0,727,5
6675,2020-04-21,Latvia,12,0,739,5
6676,2020-04-22,Latvia,9,4,748,9
6677,2020-04-23,Latvia,13,2,761,11
6678,2019-12-31,Lebanon,0,0,0,0
6679,2020-01-01,Lebanon,0,0,0,0
6680,2020-01-02,Lebanon,0,0,0,0
6681,2020-01-03,Lebanon,0,0,0,0
6682,2020-01-04,Lebanon,0,0,0,0
6683,2020-01-05,Lebanon,0,0,0,0
6684,2020-01-06,Lebanon,0,0,0,0
6685,2020-01-07,Lebanon,0,0,0,0
6686,2020-01-08,Lebanon,0,0,0,0
6687,2020-01-09,Lebanon,0,0,0,0
6688,2020-01-10,Lebanon,0,0,0,0
6689,2020-01-11,Lebanon,0,0,0,0
6690,2020-01-12,Lebanon,0,0,0,0
6691,2020-01-13,Lebanon,0,0,0,0
6692,2020-01-14,Lebanon,0,0,0,0
6693,2020-01-15,Lebanon,0,0,0,0
6694,2020-01-16,Lebanon,0,0,0,0
6695,2020-01-17,Lebanon,0,0,0,0
6696,2020-01-18,Lebanon,0,0,0,0
6697,2020-01-19,Lebanon,0,0,0,0
6698,2020-01-20,Lebanon,0,0,0,0
6699,2020-01-21,Lebanon,0,0,0,0
6700,2020-01-22,Lebanon,0,0,0,0
6701,2020-01-23,Lebanon,0,0,0,0
6702,2020-01-24,Lebanon,0,0,0,0
6703,2020-01-25,Lebanon,0,0,0,0
6704,2020-01-26,Lebanon,0,0,0,0
6705,2020-01-27,Lebanon,0,0,0,0
6706,2020-01-28,Lebanon,0,0,0,0
6707,2020-01-29,Lebanon,0,0,0,0
6708,2020-01-30,Lebanon,0,0,0,0
6709,2020-01-31,Lebanon,0,0,0,0
6710,2020-02-01,Lebanon,0,0,0,0
6711,2020-02-02,Lebanon,0,0,0,0
6712,2020-02-03,Lebanon,0,0,0,0
6713,2020-02-04,Lebanon,0,0,0,0
6714,2020-02-05,Lebanon,0,0,0,0
6715,2020-02-06,Lebanon,0,0,0,0
6716,2020-02-07,Lebanon,0,0,0,0
6717,2020-02-08,Lebanon,0,0,0,0
6718,2020-02-09,Lebanon,0,0,0,0
6719,2020-02-10,Lebanon,0,0,0,0
6720,2020-02-11,Lebanon,0,0,0,0
6721,2020-02-12,Lebanon,0,0,0,0
6722,2020-02-13,Lebanon,0,0,0,0
6723,2020-02-14,Lebanon,0,0,0,0
6724,2020-02-15,Lebanon,0,0,0,0
6725,2020-02-16,Lebanon,0,0,0,0
6726,2020-02-17,Lebanon,0,0,0,0
6727,2020-02-18,Lebanon,0,0,0,0
6728,2020-02-19,Lebanon,0,0,0,0
6729,2020-02-20,Lebanon,0,0,0,0
6730,2020-02-21,Lebanon,0,0,0,0
6731,2020-02-22,Lebanon,1,0,1,0
6732,2020-02-23,Lebanon,0,0,1,0
6733,2020-02-24,Lebanon,0,0,1,0
6734,2020-02-25,Lebanon,0,0,1,0
6735,2020-02-26,Lebanon,0,0,1,0
6736,2020-02-27,Lebanon,1,0,2,0
6737,2020-02-28,Lebanon,1,0,3,0
6738,2020-02-29,Lebanon,0,0,3,0
6739,2020-03-01,Lebanon,1,0,4,0
6740,2020-03-02,Lebanon,6,0,10,0
6741,2020-03-03,Lebanon,3,0,13,0
6742,2020-03-06,Lebanon,3,0,16,0
6743,2020-03-07,Lebanon,6,0,22,0
6744,2020-03-09,Lebanon,10,0,32,0
6745,2020-03-10,Lebanon,9,0,41,0
6746,2020-03-11,Lebanon,0,1,41,1
6747,2020-03-12,Lebanon,20,1,61,2
6748,2020-03-13,Lebanon,5,0,66,2
6749,2020-03-15,Lebanon,27,1,93,3
6750,2020-03-16,Lebanon,6,0,99,3
6751,2020-03-17,Lebanon,21,0,120,3
6752,2020-03-18,Lebanon,0,0,120,3
6753,2020-03-19,Lebanon,13,1,133,4
6754,2020-03-20,Lebanon,16,0,149,4
6755,2020-03-21,Lebanon,14,0,163,4
6756,2020-03-22,Lebanon,67,0,230,4
6757,2020-03-23,Lebanon,18,0,248,4
6758,2020-03-24,Lebanon,19,0,267,4
6759,2020-03-25,Lebanon,37,0,304,4
6760,2020-03-26,Lebanon,29,0,333,4
6761,2020-03-27,Lebanon,35,2,368,6
6762,2020-03-28,Lebanon,23,1,391,7
6763,2020-03-29,Lebanon,21,1,412,8
6764,2020-03-30,Lebanon,26,2,438,10
6765,2020-03-31,Lebanon,8,1,446,11
6766,2020-04-01,Lebanon,17,1,463,12
6767,2020-04-02,Lebanon,16,0,479,12
6768,2020-04-03,Lebanon,15,4,494,16
6769,2020-04-04,Lebanon,0,0,494,16
6770,2020-04-05,Lebanon,26,1,520,17
6771,2020-04-06,Lebanon,7,1,527,18
6772,2020-04-07,Lebanon,14,1,541,19
6773,2020-04-08,Lebanon,7,0,548,19
6774,2020-04-09,Lebanon,27,0,575,19
6775,2020-04-10,Lebanon,7,0,582,19
6776,2020-04-11,Lebanon,27,1,609,20
6777,2020-04-12,Lebanon,10,0,619,20
6778,2020-04-13,Lebanon,11,0,630,20
6779,2020-04-14,Lebanon,2,0,632,20
6780,2020-04-15,Lebanon,9,1,641,21
6781,2020-04-16,Lebanon,17,0,658,21
6782,2020-04-17,Lebanon,5,0,663,21
6783,2020-04-18,Lebanon,5,0,668,21
6784,2020-04-19,Lebanon,4,0,672,21
6785,2020-04-20,Lebanon,1,0,673,21
6786,2020-04-21,Lebanon,4,0,677,21
6787,2020-04-22,Lebanon,0,0,677,21
6788,2020-04-23,Lebanon,5,1,682,22
6789,2020-03-17,Liberia,1,0,1,0
6790,2020-03-18,Liberia,1,0,2,0
6791,2020-03-19,Liberia,0,0,2,0
6792,2020-03-20,Liberia,0,0,2,0
6793,2020-03-21,Liberia,0,0,2,0
6794,2020-03-22,Liberia,1,0,3,0
6795,2020-03-23,Liberia,0,0,3,0
6796,2020-03-24,Liberia,0,0,3,0
6797,2020-03-25,Liberia,0,0,3,0
6798,2020-03-26,Liberia,0,0,3,0
6799,2020-03-27,Liberia,0,0,3,0
6800,2020-03-28,Liberia,0,0,3,0
6801,2020-03-29,Liberia,0,0,3,0
6802,2020-03-30,Liberia,0,0,3,0
6803,2020-03-31,Liberia,0,0,3,0
6804,2020-04-01,Liberia,0,0,3,0
6805,2020-04-02,Liberia,3,0,6,0
6806,2020-04-03,Liberia,0,0,6,0
6807,2020-04-04,Liberia,1,0,7,0
6808,2020-04-05,Liberia,3,1,10,1
6809,2020-04-06,Liberia,3,2,13,3
6810,2020-04-07,Liberia,1,0,14,3
6811,2020-04-08,Liberia,0,0,14,3
6812,2020-04-09,Liberia,17,1,31,4
6813,2020-04-10,Liberia,0,0,31,4
6814,2020-04-11,Liberia,6,0,37,4
6815,2020-04-12,Liberia,11,1,48,5
6816,2020-04-13,Liberia,2,0,50,5
6817,2020-04-14,Liberia,9,1,59,6
6818,2020-04-15,Liberia,0,0,59,6
6819,2020-04-16,Liberia,0,0,59,6
6820,2020-04-17,Liberia,14,0,73,6
6821,2020-04-18,Liberia,3,1,76,7
6822,2020-04-19,Liberia,5,0,81,7
6823,2020-04-20,Liberia,10,1,91,8
6824,2020-04-21,Liberia,8,0,99,8
6825,2020-04-22,Liberia,2,0,101,8
6826,2020-04-23,Liberia,0,0,101,8
6827,2020-03-25,Libya,1,0,1,0
6828,2020-03-26,Libya,0,0,1,0
6829,2020-03-27,Libya,0,0,1,0
6830,2020-03-28,Libya,0,0,1,0
6831,2020-03-29,Libya,0,0,1,0
6832,2020-03-30,Libya,7,0,8,0
6833,2020-03-31,Libya,0,0,8,0
6834,2020-04-01,Libya,2,0,10,0
6835,2020-04-02,Libya,0,0,10,0
6836,2020-04-03,Libya,1,1,11,1
6837,2020-04-04,Libya,0,0,11,1
6838,2020-04-05,Libya,7,0,18,1
6839,2020-04-06,Libya,0,0,18,1
6840,2020-04-07,Libya,0,0,18,1
6841,2020-04-08,Libya,1,0,19,1
6842,2020-04-09,Libya,2,0,21,1
6843,2020-04-10,Libya,3,0,24,1
6844,2020-04-11,Libya,0,0,24,1
6845,2020-04-12,Libya,1,0,25,1
6846,2020-04-13,Libya,0,0,25,1
6847,2020-04-14,Libya,1,0,26,1
6848,2020-04-15,Libya,9,0,35,1
6849,2020-04-16,Libya,13,0,48,1
6850,2020-04-17,Libya,1,0,49,1
6851,2020-04-18,Libya,0,0,49,1
6852,2020-04-19,Libya,0,0,49,1
6853,2020-04-20,Libya,0,0,49,1
6854,2020-04-21,Libya,2,0,51,1
6855,2020-04-22,Libya,0,0,51,1
6856,2020-04-23,Libya,8,0,59,1
6857,2020-03-05,Liechtenstein,1,0,1,0
6858,2020-03-12,Liechtenstein,2,0,3,0
6859,2020-03-13,Liechtenstein,1,0,4,0
6860,2020-03-14,Liechtenstein,0,0,4,0
6861,2020-03-15,Liechtenstein,0,0,4,0
6862,2020-03-16,Liechtenstein,3,0,7,0
6863,2020-03-17,Liechtenstein,0,0,7,0
6864,2020-03-18,Liechtenstein,0,0,7,0
6865,2020-03-19,Liechtenstein,18,0,25,0
6866,2020-03-20,Liechtenstein,0,0,25,0
6867,2020-03-21,Liechtenstein,9,0,34,0
6868,2020-03-22,Liechtenstein,2,0,36,0
6869,2020-03-23,Liechtenstein,10,0,46,0
6870,2020-03-24,Liechtenstein,0,0,46,0
6871,2020-03-25,Liechtenstein,1,0,47,0
6872,2020-03-26,Liechtenstein,4,0,51,0
6873,2020-03-27,Liechtenstein,5,0,56,0
6874,2020-03-28,Liechtenstein,4,0,60,0
6875,2020-03-29,Liechtenstein,1,0,61,0
6876,2020-03-30,Liechtenstein,1,0,62,0
6877,2020-03-31,Liechtenstein,2,0,64,0
6878,2020-04-01,Liechtenstein,4,0,68,0
6879,2020-04-02,Liechtenstein,4,0,72,0
6880,2020-04-03,Liechtenstein,3,0,75,0
6881,2020-04-04,Liechtenstein,0,0,75,0
6882,2020-04-05,Liechtenstein,2,1,77,1
6883,2020-04-06,Liechtenstein,1,0,78,1
6884,2020-04-07,Liechtenstein,0,0,78,1
6885,2020-04-08,Liechtenstein,0,0,78,1
6886,2020-04-09,Liechtenstein,1,0,79,1
6887,2020-04-10,Liechtenstein,0,0,79,1
6888,2020-04-11,Liechtenstein,1,0,80,1
6889,2020-04-12,Liechtenstein,0,0,80,1
6890,2020-04-13,Liechtenstein,0,0,80,1
6891,2020-04-14,Liechtenstein,1,0,81,1
6892,2020-04-15,Liechtenstein,0,0,81,1
6893,2020-04-16,Liechtenstein,0,0,81,1
6894,2020-04-17,Liechtenstein,0,0,81,1
6895,2020-04-18,Liechtenstein,0,0,81,1
6896,2020-04-19,Liechtenstein,1,0,82,1
6897,2020-04-20,Liechtenstein,0,0,82,1
6898,2020-04-21,Liechtenstein,0,0,82,1
6899,2020-04-22,Liechtenstein,0,0,82,1
6900,2020-04-23,Liechtenstein,0,0,82,1
6901,2019-12-31,Lithuania,0,0,0,0
6902,2020-01-01,Lithuania,0,0,0,0
6903,2020-01-02,Lithuania,0,0,0,0
6904,2020-01-03,Lithuania,0,0,0,0
6905,2020-01-04,Lithuania,0,0,0,0
6906,2020-01-05,Lithuania,0,0,0,0
6907,2020-01-06,Lithuania,0,0,0,0
6908,2020-01-07,Lithuania,0,0,0,0
6909,2020-01-08,Lithuania,0,0,0,0
6910,2020-01-09,Lithuania,0,0,0,0
6911,2020-01-10,Lithuania,0,0,0,0
6912,2020-01-11,Lithuania,0,0,0,0
6913,2020-01-12,Lithuania,0,0,0,0
6914,2020-01-13,Lithuania,0,0,0,0
6915,2020-01-14,Lithuania,0,0,0,0
6916,2020-01-15,Lithuania,0,0,0,0
6917,2020-01-16,Lithuania,0,0,0,0
6918,2020-01-17,Lithuania,0,0,0,0
6919,2020-01-18,Lithuania,0,0,0,0
6920,2020-01-19,Lithuania,0,0,0,0
6921,2020-01-20,Lithuania,0,0,0,0
6922,2020-01-21,Lithuania,0,0,0,0
6923,2020-01-22,Lithuania,0,0,0,0
6924,2020-01-23,Lithuania,0,0,0,0
6925,2020-01-24,Lithuania,0,0,0,0
6926,2020-01-25,Lithuania,0,0,0,0
6927,2020-01-26,Lithuania,0,0,0,0
6928,2020-01-27,Lithuania,0,0,0,0
6929,2020-01-28,Lithuania,0,0,0,0
6930,2020-01-29,Lithuania,0,0,0,0
6931,2020-01-30,Lithuania,0,0,0,0
6932,2020-01-31,Lithuania,0,0,0,0
6933,2020-02-01,Lithuania,0,0,0,0
6934,2020-02-02,Lithuania,0,0,0,0
6935,2020-02-03,Lithuania,0,0,0,0
6936,2020-02-04,Lithuania,0,0,0,0
6937,2020-02-05,Lithuania,0,0,0,0
6938,2020-02-06,Lithuania,0,0,0,0
6939,2020-02-07,Lithuania,0,0,0,0
